Gene_Symbol	Num_TargetIDs
ENSG00000138078	3
ENSG00000170162	1
ENSG00000138071	2
ENSG00000134812	1
ENSG00000100379	1
ENSG00000138074	1
ENSG00000162191	1
ENSG00000020181	1
ENSG00000005844	1
ENSG00000166432	1
ENSG00000157315	1
ENSG00000186474	2
ENSG00000186470	1
ENSG00000173372	2
ENSG00000122176	1
ENSG00000184908	1
ENSG00000131089	1
ENSG00000174684	1
ENSG00000137210	1
ENSG00000184900	2
ENSG00000184905	1
ENSG00000100445	1
ENSG00000182768	1
ENSG00000100441	1
ENSG00000100442	1
ENSG00000074695	1
ENSG00000074696	1
ENSG00000100448	1
ENSG00000126709	2
ENSG00000108312	1
ENSG00000126254	1
ENSG00000144867	1
ENSG00000077522	3
ENSG00000081320	1
ENSG00000112214	2
ENSG00000011105	2
ENSG00000112210	1
ENSG00000005513	1
ENSG00000131738	1
ENSG00000165169	1
ENSG00000165168	1
ENSG00000174358	1
ENSG00000196754	3
ENSG00000154845	1
ENSG00000153814	1
ENSG00000076344	3
ENSG00000150672	1
ENSG00000197084	1
ENSG00000104921	2
ENSG00000197081	1
ENSG00000175334	1
ENSG00000126878	3
ENSG00000113296	2
ENSG00000145901	2
ENSG00000145907	1
ENSG00000185236	1
ENSG00000183684	1
ENSG00000196139	1
ENSG00000203859	1
ENSG00000196136	3
ENSG00000171105	1
ENSG00000124701	1
ENSG00000018625	2
ENSG00000175482	1
ENSG00000162129	2
ENSG00000175489	2
ENSG00000197888	1
ENSG00000180483	2
ENSG00000113749	1
ENSG00000180957	2
ENSG00000185359	1
ENSG00000113742	1
ENSG00000104529	6
ENSG00000183978	1
ENSG00000132429	1
ENSG00000267368	1
ENSG00000082146	1
ENSG00000229415	1
ENSG00000172348	2
ENSG00000156234	1
ENSG00000128274	1
ENSG00000106078	2
ENSG00000134824	1
ENSG00000128271	1
ENSG00000143194	2
ENSG00000134827	1
ENSG00000150961	1
ENSG00000176890	2
ENSG00000187223	1
ENSG00000134109	1
ENSG00000132432	1
ENSG00000204444	1
ENSG00000149639	1
ENSG00000069275	1
ENSG00000143774	2
ENSG00000143772	1
ENSG00000163013	1
ENSG00000143612	2
ENSG00000065559	1
ENSG00000166888	1
ENSG00000166226	2
ENSG00000147677	4
ENSG00000066056	1
ENSG00000185825	1
ENSG00000166228	1
ENSG00000188486	1
ENSG00000243509	1
ENSG00000184481	1
ENSG00000167549	4
ENSG00000184489	3
ENSG00000163902	2
ENSG00000167280	1
ENSG00000167281	1
ENSG00000167283	1
ENSG00000105576	1
ENSG00000163909	1
ENSG00000168268	1
ENSG00000188153	4
ENSG00000118816	2
ENSG00000188157	1
ENSG00000166086	1
ENSG00000114354	2
ENSG00000167543	1
ENSG00000114353	3
ENSG00000102409	2
ENSG00000149091	2
ENSG00000091527	2
ENSG00000132294	1
ENSG00000102401	1
ENSG00000145293	2
ENSG00000119630	1
ENSG00000119147	1
ENSG00000119632	1
ENSG00000133742	1
ENSG00000139714	1
ENSG00000105755	1
ENSG00000157782	2
ENSG00000165757	1
ENSG00000136536	1
ENSG00000102385	1
ENSG00000035403	2
ENSG00000115993	1
ENSG00000153310	3
ENSG00000154473	1
ENSG00000141639	1
ENSG00000167930	1
ENSG00000169397	1
ENSG00000183379	1
ENSG00000169398	1
ENSG00000180304	3
ENSG00000007216	1
ENSG00000157873	1
ENSG00000186226	1
ENSG00000063046	1
ENSG00000165283	1
ENSG00000165280	1
ENSG00000125868	2
ENSG00000125869	1
ENSG00000101182	1
ENSG00000101180	1
ENSG00000101187	2
ENSG00000255974	1
ENSG00000021645	1
ENSG00000213639	2
ENSG00000133961	1
ENSG00000205090	1
ENSG00000144659	1
ENSG00000198804	1
ENSG00000198805	1
ENSG00000155254	1
ENSG00000100055	1
ENSG00000005189	4
ENSG00000159202	1
ENSG00000128463	2
ENSG00000198944	1
ENSG00000198947	1
ENSG00000161057	1
ENSG00000161055	1
ENSG00000117676	2
ENSG00000161509	1
ENSG00000125648	1
ENSG00000064547	1
ENSG00000170442	1
ENSG00000110025	1
ENSG00000160678	2
ENSG00000160679	3
ENSG00000143569	1
ENSG00000086300	2
ENSG00000134363	1
ENSG00000198492	1
ENSG00000023734	2
ENSG00000106211	1
ENSG00000117450	3
ENSG00000160013	1
ENSG00000160014	3
ENSG00000102181	2
ENSG00000204873	1
ENSG00000153551	2
ENSG00000155926	1
ENSG00000092531	1
ENSG00000151208	1
ENSG00000131016	3
ENSG00000099282	1
ENSG00000143387	1
ENSG00000106333	1
ENSG00000143384	1
ENSG00000143382	1
ENSG00000198231	1
ENSG00000106336	1
ENSG00000024422	1
ENSG00000111885	1
ENSG00000171314	1
ENSG00000120875	1
ENSG00000142168	2
ENSG00000136167	1
ENSG00000135363	1
ENSG00000176894	1
ENSG00000169509	1
ENSG00000169508	1
ENSG00000123395	1
ENSG00000169057	1
ENSG00000169504	1
ENSG00000178996	1
ENSG00000065054	3
ENSG00000145358	1
ENSG00000183160	1
ENSG00000189143	1
ENSG00000214753	1
ENSG00000180155	1
ENSG00000135185	1
ENSG00000141447	1
ENSG00000214530	2
ENSG00000105323	2
ENSG00000105321	1
ENSG00000105329	1
ENSG00000025772	1
ENSG00000149150	1
ENSG00000132356	1
ENSG00000148572	1
ENSG00000187094	2
ENSG00000187091	1
ENSG00000116882	1
ENSG00000244509	1
ENSG00000166147	2
ENSG00000166143	1
ENSG00000186417	1
ENSG00000184678	1
ENSG00000115504	1
ENSG00000119280	1
ENSG00000005075	1
ENSG00000184922	3
ENSG00000164816	1
ENSG00000137273	1
ENSG00000172955	1
ENSG00000182782	1
ENSG00000162244	4
ENSG00000221869	1
ENSG00000221864	1
ENSG00000132970	1
ENSG00000113905	1
ENSG00000204262	1
ENSG00000204264	2
ENSG00000115762	1
ENSG00000158526	1
ENSG00000151491	2
ENSG00000116266	1
ENSG00000206538	1
ENSG00000143222	1
ENSG00000116260	1
ENSG00000159692	2
ENSG00000104490	1
ENSG00000139899	1
ENSG00000165140	1
ENSG00000185787	2
ENSG00000196739	1
ENSG00000154640	1
ENSG00000174125	1
ENSG00000140932	1
ENSG00000196734	1
ENSG00000154319	1
ENSG00000175315	1
ENSG00000120265	1
ENSG00000197565	2
ENSG00000100934	1
ENSG00000130726	4
ENSG00000130725	1
ENSG00000130724	2
ENSG00000101265	1
ENSG00000145920	1
ENSG00000140403	2
ENSG00000110906	1
ENSG00000170835	1
ENSG00000257103	1
ENSG00000072134	1
ENSG00000197601	1
ENSG00000157551	1
ENSG00000161267	2
ENSG00000185339	2
ENSG00000117020	1
ENSG00000113013	1
ENSG00000085514	2
ENSG00000089356	4
ENSG00000089351	2
ENSG00000168350	1
ENSG00000267303	1
ENSG00000170248	1
ENSG00000174807	1
ENSG00000174804	1
ENSG00000134802	1
ENSG00000144381	2
ENSG00000171124	1
ENSG00000134809	2
ENSG00000134779	1
ENSG00000131724	1
ENSG00000131095	1
ENSG00000123989	2
ENSG00000176407	1
ENSG00000184220	1
ENSG00000204463	2
ENSG00000204469	1
ENSG00000189334	1
ENSG00000189337	2
ENSG00000168066	2
ENSG00000130779	2
ENSG00000188313	1
ENSG00000185800	1
ENSG00000168246	1
ENSG00000163297	1
ENSG00000163295	1
ENSG00000143416	2
ENSG00000105518	1
ENSG00000105519	2
ENSG00000109819	1
ENSG00000109814	1
ENSG00000105514	1
ENSG00000105516	1
ENSG00000114378	1
ENSG00000134762	2
ENSG00000204071	1
ENSG00000172403	3
ENSG00000177202	1
ENSG00000148965	1
ENSG00000141434	1
ENSG00000187664	1
ENSG00000162747	3
ENSG00000162745	1
ENSG00000135643	1
ENSG00000136048	1
ENSG00000132017	1
ENSG00000136045	1
ENSG00000165775	1
ENSG00000136040	1
ENSG00000149212	1
ENSG00000184292	1
ENSG00000143632	2
ENSG00000101213	1
ENSG00000163435	2
ENSG00000101210	2
ENSG00000163431	1
ENSG00000163430	1
ENSG00000141385	1
ENSG00000084070	2
ENSG00000141380	1
ENSG00000095397	1
ENSG00000179921	1
ENSG00000162520	1
ENSG00000188176	2
ENSG00000162526	1
ENSG00000067560	3
ENSG00000165804	1
ENSG00000165806	1
ENSG00000080824	1
ENSG00000165802	3
ENSG00000148291	1
ENSG00000214253	1
ENSG00000205302	1
ENSG00000213578	1
ENSG00000070214	1
ENSG00000070961	1
ENSG00000254647	4
ENSG00000137648	1
ENSG00000137642	1
ENSG00000213619	1
ENSG00000144677	1
ENSG00000144674	1
ENSG00000198825	1
ENSG00000033100	1
ENSG00000198821	1
ENSG00000100030	1
ENSG00000100033	1
ENSG00000104067	1
ENSG00000186205	2
ENSG00000186207	1
ENSG00000157851	1
ENSG00000173432	3
ENSG00000157502	1
ENSG00000121858	2
ENSG00000121851	1
ENSG00000224389	2
ENSG00000196072	1
ENSG00000116691	1
ENSG00000116690	1
ENSG00000168802	1
ENSG00000175877	1
ENSG00000117614	2
ENSG00000117616	1
ENSG00000170315	5
ENSG00000170312	1
ENSG00000166922	4
ENSG00000110042	1
ENSG00000110047	1
ENSG00000143545	1
ENSG00000143546	2
ENSG00000143543	2
ENSG00000143549	4
ENSG00000139178	1
ENSG00000023171	1
ENSG00000107262	1
ENSG00000099937	1
ENSG00000204897	1
ENSG00000106688	1
ENSG00000106683	1
ENSG00000106682	2
ENSG00000113460	1
ENSG00000169299	1
ENSG00000123405	3
ENSG00000177432	1
ENSG00000144848	1
ENSG00000129910	1
ENSG00000129911	1
ENSG00000143811	1
ENSG00000143819	2
ENSG00000120896	2
ENSG00000124570	3
ENSG00000161929	1
ENSG00000139540	1
ENSG00000120899	2
ENSG00000161921	2
ENSG00000139547	1
ENSG00000142634	1
ENSG00000179142	1
ENSG00000135346	1
ENSG00000147465	2
ENSG00000179148	1
ENSG00000079739	2
ENSG00000135439	2
ENSG00000169071	1
ENSG00000168653	2
ENSG00000214736	2
ENSG00000180176	2
ENSG00000042317	1
ENSG00000188783	1
ENSG00000118137	4
ENSG00000105656	1
ENSG00000105655	1
ENSG00000152767	1
ENSG00000152766	1
ENSG00000176340	1
ENSG00000128928	1
ENSG00000243955	1
ENSG00000152818	1
ENSG00000078061	1
ENSG00000070413	1
ENSG00000146731	1
ENSG00000177697	3
ENSG00000149179	1
ENSG00000133027	3
ENSG00000133026	1
ENSG00000128791	1
ENSG00000166165	4
ENSG00000103653	1
ENSG00000241553	1
ENSG00000114784	1
ENSG00000173334	1
ENSG00000186431	1
ENSG00000011028	2
ENSG00000186439	2
ENSG00000173338	1
ENSG00000196735	3
ENSG00000115561	1
ENSG00000172425	1
ENSG00000162267	2
ENSG00000112782	1
ENSG00000091138	1
ENSG00000091136	2
ENSG00000108424	1
ENSG00000108352	1
ENSG00000113924	2
ENSG00000131096	1
ENSG00000158050	1
ENSG00000137076	1
ENSG00000137077	1
ENSG00000119408	1
ENSG00000137070	1
ENSG00000159674	2
ENSG00000116209	3
ENSG00000173599	1
ENSG00000173598	1
ENSG00000067191	2
ENSG00000173848	1
ENSG00000129675	1
ENSG00000249992	1
ENSG00000154330	1
ENSG00000174640	1
ENSG00000196715	1
ENSG00000164830	1
ENSG00000137731	2
ENSG00000197043	3
ENSG00000197045	1
ENSG00000130702	1
ENSG00000130707	2
ENSG00000130706	1
ENSG00000103978	1
ENSG00000122862	1
ENSG00000122861	1
ENSG00000122477	1
ENSG00000067225	3
ENSG00000077380	2
ENSG00000143321	2
ENSG00000167656	1
ENSG00000198561	2
ENSG00000203812	1
ENSG00000128040	1
ENSG00000072110	4
ENSG00000203814	1
ENSG00000250317	1
ENSG00000180992	1
ENSG00000161249	8
ENSG00000113070	1
ENSG00000172270	1
ENSG00000140287	1
ENSG00000140285	2
ENSG00000090539	1
ENSG00000095932	1
ENSG00000081181	1
ENSG00000081189	1
ENSG00000079385	1
ENSG00000107745	2
ENSG00000107742	2
ENSG00000110786	2
ENSG00000143158	2
ENSG00000134757	1
ENSG00000134755	1
ENSG00000213398	2
ENSG00000143153	1
ENSG00000171148	1
ENSG00000197629	1
ENSG00000143486	1
ENSG00000134287	1
ENSG00000182591	1
ENSG00000124743	1
ENSG00000175197	3
ENSG00000197622	1
ENSG00000074410	2
ENSG00000102802	1
ENSG00000181163	3
ENSG00000189319	1
ENSG00000168003	2
ENSG00000168002	1
ENSG00000168000	2
ENSG00000167711	2
ENSG00000241837	3
ENSG00000111783	1
ENSG00000111786	2
ENSG00000185862	1
ENSG00000169718	2
ENSG00000114573	1
ENSG00000169714	5
ENSG00000169715	3
ENSG00000169717	1
ENSG00000169710	1
ENSG00000243543	1
ENSG00000007047	1
ENSG00000120937	1
ENSG00000127022	2
ENSG00000243264	1
ENSG00000105825	2
ENSG00000105538	1
ENSG00000114315	1
ENSG00000136280	1
ENSG00000136286	1
ENSG00000065485	1
ENSG00000119673	1
ENSG00000148908	2
ENSG00000183087	1
ENSG00000187642	1
ENSG00000162728	1
ENSG00000162729	2
ENSG00000188373	1
ENSG00000162896	1
ENSG00000162894	1
ENSG00000184730	1
ENSG00000116514	1
ENSG00000167978	1
ENSG00000101236	1
ENSG00000115956	1
ENSG00000167972	2
ENSG00000167971	1
ENSG00000092850	1
ENSG00000109743	2
ENSG00000134375	1
ENSG00000080910	1
ENSG00000062282	2
ENSG00000118855	1
ENSG00000185482	3
ENSG00000165828	1
ENSG00000125821	1
ENSG00000125827	1
ENSG00000205323	1
ENSG00000214274	1
ENSG00000008294	1
ENSG00000166595	1
ENSG00000166592	2
ENSG00000050748	1
ENSG00000101940	1
ENSG00000164442	1
ENSG00000164440	1
ENSG00000026950	1
ENSG00000198840	1
ENSG00000198841	1
ENSG00000211893	1
ENSG00000211892	1
ENSG00000211895	1
ENSG00000150337	1
ENSG00000211897	1
ENSG00000211896	3
ENSG00000211899	1
ENSG00000211898	1
ENSG00000122304	2
ENSG00000173457	2
ENSG00000125354	1
ENSG00000125356	1
ENSG00000196502	1
ENSG00000121653	1
ENSG00000198901	1
ENSG00000128422	1
ENSG00000164199	2
ENSG00000168824	2
ENSG00000168439	2
ENSG00000198909	1
ENSG00000197451	3
ENSG00000197457	1
ENSG00000161013	2
ENSG00000161011	1
ENSG00000161016	2
ENSG00000117632	3
ENSG00000088726	1
ENSG00000021355	1
ENSG00000125170	1
ENSG00000086619	1
ENSG00000116544	1
ENSG00000139112	2
ENSG00000204713	1
ENSG00000107537	1
ENSG00000151067	1
ENSG00000129083	1
ENSG00000156599	1
ENSG00000197905	1
ENSG00000155962	1
ENSG00000171680	2
ENSG00000113448	1
ENSG00000012822	2
ENSG00000050165	1
ENSG00000169271	1
ENSG00000160633	1
ENSG00000183853	1
ENSG00000167363	1
ENSG00000198276	2
ENSG00000143839	1
ENSG00000124225	2
ENSG00000013441	4
ENSG00000124222	2
ENSG00000171421	1
ENSG00000111331	1
ENSG00000179168	2
ENSG00000205927	1
ENSG00000111335	1
ENSG00000139567	1
ENSG00000079246	1
ENSG00000142615	1
ENSG00000161905	1
ENSG00000161904	1
ENSG00000123689	1
ENSG00000185100	2
ENSG00000169018	2
ENSG00000168631	1
ENSG00000214717	1
ENSG00000214711	1
ENSG00000167508	1
ENSG00000075142	2
ENSG00000239886	1
ENSG00000118113	1
ENSG00000152601	4
ENSG00000156738	3
ENSG00000102854	1
ENSG00000105679	1
ENSG00000105675	1
ENSG00000105677	1
ENSG00000133872	1
ENSG00000244274	4
ENSG00000198033	1
ENSG00000138207	2
ENSG00000078043	1
ENSG00000184500	2
ENSG00000184502	1
ENSG00000163623	1
ENSG00000142871	1
ENSG00000142875	2
ENSG00000159461	2
ENSG00000186907	1
ENSG00000106809	1
ENSG00000106804	1
ENSG00000106803	1
ENSG00000115234	2
ENSG00000115541	2
ENSG00000115232	1
ENSG00000115233	1
ENSG00000115548	1
ENSG00000147383	1
ENSG00000108405	1
ENSG00000156076	1
ENSG00000221823	1
ENSG00000129538	5
ENSG00000077549	3
ENSG00000073849	2
ENSG00000071626	1
ENSG00000133048	2
ENSG00000138760	1
ENSG00000138764	1
ENSG00000130540	1
ENSG00000159388	1
ENSG00000233954	1
ENSG00000165458	2
ENSG00000165457	1
ENSG00000173868	2
ENSG00000143393	1
ENSG00000165102	1
ENSG00000101558	1
ENSG00000010319	1
ENSG00000010318	3
ENSG00000101000	1
ENSG00000196262	3
ENSG00000196260	1
ENSG00000234906	3
ENSG00000116044	2
ENSG00000172995	1
ENSG00000172992	1
ENSG00000164855	1
ENSG00000104881	1
ENSG00000130764	1
ENSG00000011405	1
ENSG00000122515	1
ENSG00000173714	1
ENSG00000117791	1
ENSG00000085733	3
ENSG00000185291	1
ENSG00000185290	1
ENSG00000104885	1
ENSG00000196199	1
ENSG00000120690	1
ENSG00000148468	1
ENSG00000138185	2
ENSG00000183628	1
ENSG00000159658	1
ENSG00000130173	1
ENSG00000116954	1
ENSG00000116221	1
ENSG00000159650	1
ENSG00000197329	1
ENSG00000142156	1
ENSG00000154975	1
ENSG00000130175	3
ENSG00000196990	1
ENSG00000242366	1
ENSG00000100201	1
ENSG00000100979	3
ENSG00000107984	1
ENSG00000151655	2
ENSG00000151651	1
ENSG00000176624	1
ENSG00000065613	1
ENSG00000136783	1
ENSG00000106588	1
ENSG00000086289	1
ENSG00000124762	2
ENSG00000141068	1
ENSG00000124942	1
ENSG00000124767	1
ENSG00000182866	1
ENSG00000176194	1
ENSG00000243709	1
ENSG00000078674	1
ENSG00000182670	1
ENSG00000204421	2
ENSG00000181104	1
ENSG00000167778	1
ENSG00000167779	2
ENSG00000167770	2
ENSG00000167772	2
ENSG00000168028	3
ENSG00000189377	1
ENSG00000049449	1
ENSG00000075624	1
ENSG00000088280	1
ENSG00000088930	1
ENSG00000243566	2
ENSG00000078902	1
ENSG00000177576	1
ENSG00000177575	4
ENSG00000248487	1
ENSG00000168283	1
ENSG00000105808	1
ENSG00000120910	2
ENSG00000120913	2
ENSG00000120915	3
ENSG00000135063	1
ENSG00000012124	2
ENSG00000135069	1
ENSG00000132589	1
ENSG00000136261	2
ENSG00000149781	1
ENSG00000119655	1
ENSG00000213417	1
ENSG00000167191	2
ENSG00000148926	6
ENSG00000173193	1
ENSG00000187624	1
ENSG00000131584	1
ENSG00000147162	1
ENSG00000166825	2
ENSG00000162877	1
ENSG00000162706	1
ENSG00000147166	1
ENSG00000162704	1
ENSG00000162873	2
ENSG00000147168	1
ENSG00000165732	1
ENSG00000136003	1
ENSG00000149257	4
ENSG00000115685	3
ENSG00000169862	1
ENSG00000111913	2
ENSG00000115935	2
ENSG00000167994	1
ENSG00000240038	2
ENSG00000141699	1
ENSG00000069966	1
ENSG00000163479	3
ENSG00000187193	3
ENSG00000127445	1
ENSG00000179218	3
ENSG00000049860	2
ENSG00000267645	1
ENSG00000050767	1
ENSG00000244482	1
ENSG00000005961	1
ENSG00000186577	1
ENSG00000229314	1
ENSG00000158246	1
ENSG00000158715	1
ENSG00000158716	2
ENSG00000176087	1
ENSG00000158710	2
ENSG00000055044	1
ENSG00000185052	1
ENSG00000141030	1
ENSG00000163923	2
ENSG00000100568	1
ENSG00000080503	1
ENSG00000196104	1
ENSG00000244734	1
ENSG00000182004	1
ENSG00000130956	1
ENSG00000130957	1
ENSG00000104951	1
ENSG00000077157	1
ENSG00000122679	1
ENSG00000204161	1
ENSG00000204160	1
ENSG00000060558	1
ENSG00000174437	4
ENSG00000178363	1
ENSG00000168894	1
ENSG00000164647	1
ENSG00000162910	1
ENSG00000161036	2
ENSG00000240871	1
ENSG00000170890	3
ENSG00000257335	1
ENSG00000007520	1
ENSG00000116560	1
ENSG00000182472	1
ENSG00000145864	1
ENSG00000099974	1
ENSG00000010438	3
ENSG00000099977	1
ENSG00000170175	2
ENSG00000053918	1
ENSG00000128609	1
ENSG00000153531	2
ENSG00000198786	1
ENSG00000175520	1
ENSG00000246705	1
ENSG00000160613	2
ENSG00000129353	2
ENSG00000129354	1
ENSG00000129355	1
ENSG00000167693	1
ENSG00000167695	1
ENSG00000171401	3
ENSG00000167699	1
ENSG00000124205	1
ENSG00000128604	1
ENSG00000161960	5
ENSG00000105339	1
ENSG00000106003	1
ENSG00000135472	1
ENSG00000142676	2
ENSG00000142677	1
ENSG00000185122	1
ENSG00000142453	1
ENSG00000101425	1
ENSG00000169035	2
ENSG00000006210	2
ENSG00000169032	1
ENSG00000039068	1
ENSG00000106178	1
ENSG00000105472	1
ENSG00000109111	1
ENSG00000130830	1
ENSG00000255302	2
ENSG00000106397	2
ENSG00000110315	2
ENSG00000197562	1
ENSG00000198258	2
ENSG00000156711	1
ENSG00000102699	1
ENSG00000198523	1
ENSG00000134072	1
ENSG00000106399	1
ENSG00000102879	3
ENSG00000105613	1
ENSG00000105612	1
ENSG00000135298	1
ENSG00000043355	1
ENSG00000166347	3
ENSG00000166343	1
ENSG00000166340	1
ENSG00000176387	1
ENSG00000068976	2
ENSG00000068971	1
ENSG00000184524	1
ENSG00000104613	1
ENSG00000136928	1
ENSG00000189129	1
ENSG00000168610	1
ENSG00000167526	5
ENSG00000163644	1
ENSG00000168615	1
ENSG00000166128	1
ENSG00000244038	3
ENSG00000182271	1
ENSG00000182272	1
ENSG00000066032	1
ENSG00000099377	1
ENSG00000115216	1
ENSG00000147123	1
ENSG00000106823	1
ENSG00000119227	1
ENSG00000131116	1
ENSG00000108395	1
ENSG00000165698	1
ENSG00000108465	1
ENSG00000204287	2
ENSG00000108468	1
ENSG00000129514	1
ENSG00000177030	1
ENSG00000111906	1
ENSG00000129518	1
ENSG00000158014	1
ENSG00000133065	1
ENSG00000137033	1
ENSG00000133067	1
ENSG00000127838	3
ENSG00000133063	2
ENSG00000227671	1
ENSG00000127831	2
ENSG00000172602	1
ENSG00000130560	1
ENSG00000139832	1
ENSG00000173801	2
ENSG00000165478	1
ENSG00000100266	1
ENSG00000185721	1
ENSG00000099985	1
ENSG00000165475	1
ENSG00000165474	2
ENSG00000196208	1
ENSG00000196209	1
ENSG00000174607	1
ENSG00000112079	1
ENSG00000171533	1
ENSG00000164879	1
ENSG00000172465	1
ENSG00000011422	1
ENSG00000129187	1
ENSG00000183607	1
ENSG00000119917	2
ENSG00000026508	1
ENSG00000205155	1
ENSG00000112297	1
ENSG00000112294	1
ENSG00000154415	1
ENSG00000112290	1
ENSG00000104435	1
ENSG00000112299	1
ENSG00000084073	1
ENSG00000107165	1
ENSG00000107164	1
ENSG00000117519	3
ENSG00000205268	1
ENSG00000184897	1
ENSG00000164251	1
ENSG00000164258	2
ENSG00000100221	1
ENSG00000100220	1
ENSG00000197006	2
ENSG00000100225	1
ENSG00000058056	1
ENSG00000100226	1
ENSG00000011465	10
ENSG00000130741	1
ENSG00000176974	2
ENSG00000151632	4
ENSG00000176971	1
ENSG00000053702	1
ENSG00000176978	1
ENSG00000125520	1
ENSG00000143110	2
ENSG00000134247	1
ENSG00000134240	2
ENSG00000143442	1
ENSG00000134243	1
ENSG00000143119	1
ENSG00000134248	1
ENSG00000013810	1
ENSG00000124920	2
ENSG00000161202	1
ENSG00000161203	2
ENSG00000075426	2
ENSG00000078618	2
ENSG00000188508	2
ENSG00000160408	2
ENSG00000167751	4
ENSG00000167757	3
ENSG00000167754	2
ENSG00000167755	2
ENSG00000167759	3
ENSG00000211772	1
ENSG00000075399	1
ENSG00000103423	1
ENSG00000169756	1
ENSG00000093144	1
ENSG00000036672	2
ENSG00000112964	1
ENSG00000057757	1
ENSG00000131037	2
ENSG00000131746	1
ENSG00000135596	1
ENSG00000135047	1
ENSG00000135046	2
ENSG00000142798	1
ENSG00000080822	3
ENSG00000146094	3
ENSG00000177733	1
ENSG00000183044	1
ENSG00000240583	2
ENSG00000183048	1
ENSG00000139793	1
ENSG00000250510	1
ENSG00000062716	2
ENSG00000135624	2
ENSG00000187608	1
ENSG00000147140	2
ENSG00000166803	1
ENSG00000188404	1
ENSG00000071894	1
ENSG00000163453	2
ENSG00000163320	1
ENSG00000240053	2
ENSG00000084090	1
ENSG00000084764	2
ENSG00000109255	1
ENSG00000105281	2
ENSG00000048462	1
ENSG00000162585	1
ENSG00000136244	2
ENSG00000136240	2
ENSG00000137198	1
ENSG00000138356	3
ENSG00000115009	1
ENSG00000213593	2
ENSG00000137193	1
ENSG00000205362	1
ENSG00000008256	1
ENSG00000205364	1
ENSG00000105131	2
ENSG00000142937	2
ENSG00000092931	1
ENSG00000188549	1
ENSG00000072954	1
ENSG00000136026	1
ENSG00000149273	7
ENSG00000164403	1
ENSG00000164402	4
ENSG00000242574	1
ENSG00000164405	2
ENSG00000198886	1
ENSG00000172819	1
ENSG00000172818	1
ENSG00000100504	2
ENSG00000100505	1
ENSG00000182022	1
ENSG00000091542	1
ENSG00000186732	1
ENSG00000165868	1
ENSG00000074800	1
ENSG00000074803	1
ENSG00000116586	1
ENSG00000159176	1
ENSG00000159173	6
ENSG00000117984	3
ENSG00000185559	2
ENSG00000117983	2
ENSG00000099956	2
ENSG00000185551	2
ENSG00000196549	2
ENSG00000196542	1
ENSG00000196547	2
ENSG00000197766	2
ENSG00000197943	1
ENSG00000120563	1
ENSG00000239474	1
ENSG00000113407	1
ENSG00000213614	1
ENSG00000140650	1
ENSG00000064012	1
ENSG00000169230	2
ENSG00000160360	1
ENSG00000089057	1
ENSG00000111371	1
ENSG00000171396	1
ENSG00000161944	3
ENSG00000142657	1
ENSG00000135454	1
ENSG00000089169	1
ENSG00000188488	2
ENSG00000121966	2
ENSG00000106624	3
ENSG00000106153	1
ENSG00000102109	1
ENSG00000106628	2
ENSG00000150867	1
ENSG00000034510	1
ENSG00000131482	1
ENSG00000176014	3
ENSG00000144043	1
ENSG00000152642	1
ENSG00000155313	1
ENSG00000198759	1
ENSG00000143870	2
ENSG00000167323	1
ENSG00000143653	1
ENSG00000198502	1
ENSG00000143878	1
ENSG00000167325	1
ENSG00000134508	1
ENSG00000135905	1
ENSG00000135902	1
ENSG00000100034	1
ENSG00000198844	1
ENSG00000123066	1
ENSG00000243244	1
ENSG00000178919	1
ENSG00000132680	1
ENSG00000149485	1
ENSG00000132688	1
ENSG00000178913	1
ENSG00000184544	1
ENSG00000184545	1
ENSG00000002549	1
ENSG00000163660	1
ENSG00000163661	1
ENSG00000069535	1
ENSG00000182253	2
ENSG00000188895	2
ENSG00000114270	1
ENSG00000108669	1
ENSG00000172845	1
ENSG00000054938	2
ENSG00000115271	2
ENSG00000153113	1
ENSG00000105639	1
ENSG00000095787	1
ENSG00000109390	1
ENSG00000165672	1
ENSG00000165678	1
ENSG00000145022	1
ENSG00000153071	3
ENSG00000183255	1
ENSG00000187017	1
ENSG00000173535	1
ENSG00000122733	1
ENSG00000157916	2
ENSG00000173531	1
ENSG00000173281	1
ENSG00000011198	1
ENSG00000165410	3
ENSG00000116001	1
ENSG00000172482	1
ENSG00000116005	1
ENSG00000113231	1
ENSG00000173757	1
ENSG00000122884	2
ENSG00000117758	1
ENSG00000185619	1
ENSG00000143333	1
ENSG00000119977	1
ENSG00000128050	1
ENSG00000128626	1
ENSG00000104412	1
ENSG00000159346	1
ENSG00000130508	1
ENSG00000104140	1
ENSG00000198925	1
ENSG00000104415	1
ENSG00000104419	1
ENSG00000159348	1
ENSG00000167641	4
ENSG00000107140	1
ENSG00000198576	1
ENSG00000073111	1
ENSG00000006042	1
ENSG00000006047	1
ENSG00000196954	1
ENSG00000174080	1
ENSG00000140416	5
ENSG00000128564	1
ENSG00000164237	1
ENSG00000100243	2
ENSG00000100714	1
ENSG00000100241	2
ENSG00000100711	2
ENSG00000100246	1
ENSG00000175970	1
ENSG00000160113	1
ENSG00000197576	1
ENSG00000125505	2
ENSG00000125503	3
ENSG00000097007	1
ENSG00000182534	3
ENSG00000186815	1
ENSG00000167460	3
ENSG00000243749	1
ENSG00000214021	1
ENSG00000110811	1
ENSG00000065154	2
ENSG00000134198	1
ENSG00000143799	1
ENSG00000007314	1
ENSG00000007312	2
